date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:28:35	34350/34350	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22862e-69a0b4b0-505a0b174e18907;gz%22	https://designflash.in/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	E:/Raju%20wesbite/designflash.in/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	(from https://designflash.in/)
12:28:35	20794/20794	---M-Z	200	added ('OK')	text/css	etag:%22513a-69cfa9c7-4d631dbf567e4ab6;gz%22	https://designflash.in/wp-content/et-cache/719/et-divi-dynamic-tb-369223-tb-368283-719-late.css	E:/Raju%20wesbite/designflash.in/wp-content/et-cache/719/et-divi-dynamic-tb-369223-tb-368283-719-late.css	(from https://designflash.in/)
12:28:36	166202/166202	---M-Z	200	added ('OK')	text/css	etag:%222893a-69cfa9b8-dff296c950942131;gz%22	https://designflash.in/wp-content/et-cache/719/et-divi-dynamic-tb-369223-tb-368283-719.css	E:/Raju%20wesbite/designflash.in/wp-content/et-cache/719/et-divi-dynamic-tb-369223-tb-368283-719.css	(from https://designflash.in/)
12:28:36	339985/339985	---MCZ	200	added ('OK')	application/json	etag:%2266074-1778909598;gz%22	https://designflash.in/wp-json/	E:/Raju%20wesbite/designflash.in/wp-json/index.html	(from https://designflash.in/)
12:28:37	92172/92172	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221680c-69a0b4b0-d0ac57527073c5da;gz%22	https://designflash.in/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	E:/Raju%20wesbite/designflash.in/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	(from https://designflash.in/)
12:28:37	104781/104781	---MCZ	200	added ('OK')	application/json	date:Tue,%2019%20May%202026%2006:58:37%20GMT	https://designflash.in/wp-json/wp/v2/pages/719	E:/Raju%20wesbite/designflash.in/wp-json/wp/v2/pages/719.json	(from https://designflash.in/)
12:28:37	914/914	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2006:58:37%20GMT	https://designflash.in/wp-content/uploads/2024/02/cropped-DF-32x32.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/02/cropped-DF-32x32.jpg	(from https://designflash.in/)
12:28:37	4517/4517	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2006:58:37%20GMT	https://designflash.in/wp-content/uploads/2024/02/cropped-DF-192x192.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/02/cropped-DF-192x192.jpg	(from https://designflash.in/)
12:28:38	4255/4255	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202026%2006:58:38%20GMT	https://designflash.in/wp-content/uploads/2024/02/cropped-DF-180x180.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/02/cropped-DF-180x180.jpg	(from https://designflash.in/)
12:28:38	17640/17640	---M--	200	added ('OK')	image/webp	etag:%2244e8-680b0c7f-2621614ce1481f33;;;%22	https://designflash.in/wp-content/uploads/2025/04/Logo-black-500_250.webp	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Logo-black-500_250.webp	(from https://designflash.in/)
12:28:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202026%2006:58:38%20GMT	https://designflash.in/website-designing-company-in-hyderabad	E:/Raju%20wesbite/designflash.in/website-designing-company-in-hyderabad	(from https://designflash.in/)
12:28:38	16/16	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202026%2006:58:38%20GMT	https://designflash.in/wp-content/plugins/litespeed-cache/guest.vary.php	E:/Raju%20wesbite/designflash.in/wp-content/plugins/litespeed-cache/guest.vary.html	(from https://designflash.in/)
12:28:40	350638/350638	---MCZ	200	added ('OK')	text/html	etag:%2266028-1778892876;gz%22	https://designflash.in/website-designing-company-in-mumbai/	E:/Raju%20wesbite/designflash.in/website-designing-company-in-mumbai/index.html	(from https://designflash.in/)
12:28:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202026%2006:58:41%20GMT	https://designflash.in/%22https:////wa.me//919632112657/%22	E:/Raju%20wesbite/designflash.in/_https_/wa.me/919632112657/_	(from https://designflash.in/)
12:28:45	114281/114281	---MCZ	200	added ('OK')	text/html	etag:%2266722-1779173921;gz%22	https://designflash.in/booking/	E:/Raju%20wesbite/designflash.in/booking/index.html	(from https://designflash.in/)
12:28:47	328050/328050	---MCZ	200	added ('OK')	text/html	etag:%2266723-1779173927;gz%22	https://designflash.in/about/	E:/Raju%20wesbite/designflash.in/about/index.html	(from https://designflash.in/)
12:28:47	331199/331199	---MCZ	200	added ('OK')	text/html	etag:%2266724-1779173927;gz%22	https://designflash.in/contact/	E:/Raju%20wesbite/designflash.in/contact/index.html	(from https://designflash.in/)
12:28:48	333796/333796	---MCZ	200	added ('OK')	text/html	etag:%2266725-1779173927;gz%22	https://designflash.in/website-designing-company-in-hyderabad/	E:/Raju%20wesbite/designflash.in/website-designing-company-in-hyderabad/index.html	(from https://designflash.in/)
12:28:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202026%2006:58:49%20GMT	https://designflash.in/%22https:////designflash.in//wp-content//uploads//2025//04//Portfolio-Final.pdf/%22	E:/Raju%20wesbite/designflash.in/_https_/designflash.in/wp-content/uploads/2025/04/Portfolio-Final.pdf/_	(from https://designflash.in/)
12:28:58	343806/343806	---MCZ	200	added ('OK')	text/html	etag:%2266726-1779173932;gz%22	https://designflash.in/best-digital-marketing-services-company-in-bangalore-india/	E:/Raju%20wesbite/designflash.in/best-digital-marketing-services-company-in-bangalore-india/index.html	(from https://designflash.in/)
12:28:59	462637/462637	---MCZ	200	added ('OK')	text/html	etag:%2266727-1779173935;gz%22	https://designflash.in/website-designing-and-development-company/	E:/Raju%20wesbite/designflash.in/website-designing-and-development-company/index.html	(from https://designflash.in/)
12:28:59	499000/499000	---MCZ	200	added ('OK')	text/html	etag:%2266728-1779173936;gz%22	https://designflash.in/wordpress-website-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/wordpress-website-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:28:59	501900/501900	---MCZ	200	added ('OK')	text/html	etag:%2266729-1779173936;gz%22	https://designflash.in/woocommerce-website-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/woocommerce-website-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20May%202026%2006:59:02%20GMT	https://designflash.in/%22https:////api.whatsapp.com//message//XHAQM2L2VQDKH1?autoload=1&app_absent=0\%22	E:/Raju%20wesbite/designflash.in/_https_/api.whatsapp.com/message/XHAQM2L2VQDKH1c5da	(from https://designflash.in/)
12:29:05	495452/495452	---MCZ	200	added ('OK')	text/html	etag:%2266731-1779173944;gz%22	https://designflash.in/website-maintenance-service-in-bangalore/	E:/Raju%20wesbite/designflash.in/website-maintenance-service-in-bangalore/index.html	(from https://designflash.in/)
12:29:08	497514/497514	---MCZ	200	added ('OK')	text/html	etag:%2266732-1779173947;gz%22	https://designflash.in/website-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/website-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:08	545136/545136	---MCZ	200	added ('OK')	text/html	etag:%2266733-1779173947;gz%22	https://designflash.in/shopify-website-design-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/shopify-website-design-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:08	333332/333332	---MCZ	200	added ('OK')	text/html	etag:%2266734-1779173947;gz%22	https://designflash.in/graphic-designing-company/	E:/Raju%20wesbite/designflash.in/graphic-designing-company/index.html	(from https://designflash.in/)
12:29:09	85270/85270	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20May%202026%2006:59:08%20GMT	https://designflash.in/%22https:/api.whatsapp.com/message/XHAQM2L2VQDKH1?autoload=1&app_absent=0%22	E:/Raju%20wesbite/designflash.in/_https_/api.whatsapp.com/message/XHAQM2L2VQDKH11911	(from https://designflash.in/)
12:29:16	334726/334726	---MCZ	200	added ('OK')	text/html	etag:%2266736-1779173952;gz%22	https://designflash.in/digital-marketing-and-advertising-agency/	E:/Raju%20wesbite/designflash.in/digital-marketing-and-advertising-agency/index.html	(from https://designflash.in/)
12:29:18	496428/496428	---MCZ	200	added ('OK')	text/html	etag:%2266737-1779173953;gz%22	https://designflash.in/website-redesign-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/website-redesign-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:19	350453/350453	---MCZ	200	added ('OK')	text/html	etag:%2266735-1779173952;gz%22	https://designflash.in/best-ui-ux-design-company-in-bangalore-india/	E:/Raju%20wesbite/designflash.in/best-ui-ux-design-company-in-bangalore-india/index.html	(from https://designflash.in/)
12:29:20	1539/1539	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:16%20GMT	https://designflash.in/wp-content/uploads/2025/04/Skynet-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Skynet-200_150.png	(from https://designflash.in/)
12:29:24	335175/335175	---MCZ	200	added ('OK')	text/html	etag:%2266738-1779173962;gz%22	https://designflash.in/social-media-marketing-agency/	E:/Raju%20wesbite/designflash.in/social-media-marketing-agency/index.html	(from https://designflash.in/)
12:29:24	3005/3005	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:24%20GMT	https://designflash.in/wp-content/uploads/2025/04/The-baklava-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/The-baklava-200_150.png	(from https://designflash.in/)
12:29:25	451500/451500	---MCZ	200	added ('OK')	text/html	etag:%2266739-1779173963;gz%22	https://designflash.in/seo-services-in-bangalore/	E:/Raju%20wesbite/designflash.in/seo-services-in-bangalore/index.html	(from https://designflash.in/)
12:29:27	15116/15116	---M--	200	added ('OK')	image/webp	etag:%223b0c-679214b2-fb9f3afa5af4a5da;;;%22	https://designflash.in/wp-content/uploads/2025/01/Afifa_Logo-removebg-preview-300x300-1.webp	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/01/Afifa_Logo-removebg-preview-300x300-1.webp	(from https://designflash.in/)
12:29:27	451602/451602	---MCZ	200	added ('OK')	text/html	etag:%2266740-1779173964;gz%22	https://designflash.in/ecommerce-seo-services-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/ecommerce-seo-services-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:28	3209/3209	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:27%20GMT	https://designflash.in/wp-content/uploads/2025/04/Rs-traders-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Rs-traders-200_150.png	(from https://designflash.in/)
12:29:29	394868/394868	---MCZ	200	added ('OK')	text/html	etag:%2266741-1779173968;gz%22	https://designflash.in/start-up-solutions-services-in-bangalore/	E:/Raju%20wesbite/designflash.in/start-up-solutions-services-in-bangalore/index.html	(from https://designflash.in/)
12:29:29	4720/4720	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:29%20GMT	https://designflash.in/wp-content/uploads/2025/04/Manifest-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Manifest-200_150.png	(from https://designflash.in/)
12:29:31	453046/453046	---MCZ	200	added ('OK')	text/html	etag:%2266742-1779173970;gz%22	https://designflash.in/smo-services-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/smo-services-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:33	9175/9175	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:32%20GMT	https://designflash.in/wp-content/uploads/2025/04/BouncenBuild-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/BouncenBuild-200_150.png	(from https://designflash.in/)
12:29:39	449823/449823	---MCZ	200	added ('OK')	text/html	etag:%2266743-1779173971;gz%22	https://designflash.in/orm-services-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/orm-services-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:39	502544/502544	---MCZ	200	added ('OK')	text/html	etag:%2266745-1779173975;gz%22	https://designflash.in/ecommerce-website-design-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/ecommerce-website-design-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:39	1453/1453	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:39%20GMT	https://designflash.in/wp-content/uploads/2025/04/Shafiq-Signature-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Shafiq-Signature-200_150.png	(from https://designflash.in/)
12:29:40	500216/500216	---MCZ	200	added ('OK')	text/html	etag:%2266744-1779173973;gz%22	https://designflash.in/django-web-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/django-web-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:40	3473/3473	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:40%20GMT	https://designflash.in/wp-content/uploads/2025/04/bdwc-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/bdwc-200_150.png	(from https://designflash.in/)
12:29:50	510872/510872	---MCZ	200	added ('OK')	text/html	etag:%2266747-1779173989;gz%22	https://designflash.in/mobile-app-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/mobile-app-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:51	500701/500701	---MCZ	200	added ('OK')	text/html	etag:%2266746-1779173988;gz%22	https://designflash.in/python-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/python-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:51	6462/6462	---M--	200	added ('OK')	image/png	date:Tue,%2019%20May%202026%2006:59:51%20GMT	https://designflash.in/wp-content/uploads/2025/04/Airmaster-logo-200_150.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Airmaster-logo-200_150.png	(from https://designflash.in/)
12:29:52	504557/504557	---MCZ	200	added ('OK')	text/html	etag:%2266748-1779173990;gz%22	https://designflash.in/web-app-development-company-in-bangalore/	E:/Raju%20wesbite/designflash.in/web-app-development-company-in-bangalore/index.html	(from https://designflash.in/)
12:29:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:52%20GMT	https://designflash.in/wp-content/uploads/2024/10/Web-design-development.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Web-design-development.jpg	(from https://designflash.in/)
12:29:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:52%20GMT	https://designflash.in/ai-marketing-automation-system/	E:/Raju%20wesbite/designflash.in/ai-marketing-automation-system/index.html	(from https://designflash.in/)
12:29:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:53%20GMT	https://designflash.in/wp-content/uploads/2024/10/Search-engine-Optimisation.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Search-engine-Optimisation.jpg	(from https://designflash.in/)
12:29:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:53%20GMT	https://designflash.in/wp-content/uploads/2024/10/Fb-insta-ads.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Fb-insta-ads.jpg	(from https://designflash.in/)
12:29:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:53%20GMT	https://designflash.in/ai-internal-operations-assistant/	E:/Raju%20wesbite/designflash.in/ai-internal-operations-assistant/index.html	(from https://designflash.in/)
12:29:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:53%20GMT	https://designflash.in/wp-content/uploads/2024/10/youtube-google-ads.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/youtube-google-ads.jpg	(from https://designflash.in/)
12:29:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:53%20GMT	https://designflash.in/wp-content/uploads/2024/10/Video-editing.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Video-editing.jpg	(from https://designflash.in/)
12:29:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:54%20GMT	https://designflash.in/ai-customer-support-agent/	E:/Raju%20wesbite/designflash.in/ai-customer-support-agent/index.html	(from https://designflash.in/)
12:29:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:54%20GMT	https://designflash.in/wp-content/uploads/2024/10/Package-Designing.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Package-Designing.jpg	(from https://designflash.in/)
12:30:03	367415/367415	---MCZ	200	added ('OK')	text/html	etag:%2266750-1779173997;gz%22	https://designflash.in/ai-business-intelligence-engine/	E:/Raju%20wesbite/designflash.in/ai-business-intelligence-engine/index.html	(from https://designflash.in/)
12:30:03	371363/371363	---MCZ	200	added ('OK')	text/html	etag:%2266749-1779173996;gz%22	https://designflash.in/ai-chatbot-sales-agent-services/	E:/Raju%20wesbite/designflash.in/ai-chatbot-sales-agent-services/index.html	(from https://designflash.in/)
12:30:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2006:59:54%20GMT	https://designflash.in/ai-workflow-automation-services/	E:/Raju%20wesbite/designflash.in/ai-workflow-automation-services/index.html	(from https://designflash.in/)
12:30:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:04%20GMT	https://designflash.in/portfolio/	E:/Raju%20wesbite/designflash.in/portfolio/index.html	(from https://designflash.in/)
12:30:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:04%20GMT	https://designflash.in/digital-marketing-course-in-bangalore/	E:/Raju%20wesbite/designflash.in/digital-marketing-course-in-bangalore/index.html	(from https://designflash.in/)
12:30:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:04%20GMT	https://designflash.in/wp-content/uploads/2024/10/Ecommerce.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Ecommerce.jpg	(from https://designflash.in/)
12:30:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:04%20GMT	https://designflash.in/wp-content/uploads/2024/10/Logo-Design.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Logo-Design.jpg	(from https://designflash.in/)
12:30:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:04%20GMT	https://designflash.in/website-designing-course-in-bangalore/	E:/Raju%20wesbite/designflash.in/website-designing-course-in-bangalore/index.html	(from https://designflash.in/)
12:30:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:04%20GMT	https://designflash.in/wp-content/uploads/2024/10/Business-card.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Business-card.jpg	(from https://designflash.in/)
12:30:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:05%20GMT	https://designflash.in/seo-course-in-bangalore/	E:/Raju%20wesbite/designflash.in/seo-course-in-bangalore/index.html	(from https://designflash.in/)
12:30:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:05%20GMT	https://designflash.in/wp-content/uploads/2025/06/Designrush.jpg	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/06/Designrush.jpg	(from https://designflash.in/)
12:30:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:05%20GMT	https://designflash.in/advertising-course-in-bangalore/	E:/Raju%20wesbite/designflash.in/advertising-course-in-bangalore/index.html	(from https://designflash.in/)
12:30:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:05%20GMT	https://designflash.in/graphic-designing-and-video-editing-course/	E:/Raju%20wesbite/designflash.in/graphic-designing-and-video-editing-course/index.html	(from https://designflash.in/)
12:30:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:05%20GMT	https://designflash.in/blog/	E:/Raju%20wesbite/designflash.in/blog/index.html	(from https://designflash.in/)
12:30:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:06%20GMT	https://designflash.in/wp-content/uploads/2025/06/trustpilotlogo.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/06/trustpilotlogo.png	(from https://designflash.in/)
12:30:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:06%20GMT	https://designflash.in/%22https:/wa.me/919632112657/	E:/Raju%20wesbite/designflash.in/_https_/wa.me/919632112657/index.html	(from https://designflash.in/)
12:30:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:06%20GMT	https://designflash.in/wp-content/uploads/2025/06/Google_2015_logo.svg.webp	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/06/Google_2015_logo.svg.webp	(from https://designflash.in/)
12:30:13	3845428/3845428	---M--	200	added ('OK')	application/pdf	etag:%223aad34-67fcee28-fd99f33a7b7885a5;;;%22	https://designflash.in/wp-content/uploads/2025/04/Portfolio-Final.pdf	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/04/Portfolio-Final.pdf	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:06%20GMT	https://designflash.in/web-design-development-services/	E:/Raju%20wesbite/designflash.in/web-design-development-services/index.html	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:06%20GMT	https://designflash.in/%22https:/designflash.in/wp-content/uploads/2025/04/Portfolio-Final.pdf/	E:/Raju%20wesbite/designflash.in/_https_/designflash.in/wp-content/uploads/2025/04/Portfolio-Final.pdf/index.html	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:07%20GMT	https://designflash.in/search-engine-optimisation-seo-services/	E:/Raju%20wesbite/designflash.in/search-engine-optimisation-seo-services/index.html	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:16%20GMT	https://designflash.in/wp-content/uploads/2025/01/RST.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2025/01/RST.png	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:16%20GMT	https://designflash.in/google-youtube-ads-services/	E:/Raju%20wesbite/designflash.in/google-youtube-ads-services/index.html	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:16%20GMT	https://designflash.in/wp-content/uploads/2024/07/Group-378.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/07/Group-378.png	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:16%20GMT	https://designflash.in/facebook-instagram-ads-services/	E:/Raju%20wesbite/designflash.in/facebook-instagram-ads-services/index.html	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:16%20GMT	https://designflash.in/wp-content/uploads/2024/07/Group-379.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/07/Group-379.png	(from https://designflash.in/)
12:30:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2019%20May%202026%2007:00:17%20GMT	https://designflash.in/wp-content/uploads/2024/10/Baklava-Mockup.png	E:/Raju%20wesbite/designflash.in/wp-content/uploads/2024/10/Baklava-Mockup.png	(from https://designflash.in/)
